battery_v,r_top_ohm,r_bottom_ohm,ratio,adc_v,adc_pass
6.460048276168777,10092.378977413642,3325.410507425857,0.24783594281183005,1.6010321551342264,True
7.590066459731537,9962.339557890808,3325.538285395166,0.250268577467054,1.8995551357574103,True
6.737593661251156,9932.836824170789,3294.4679331772204,0.24906570110944812,1.6781034890300928,True
6.27602750665364,9906.99460685106,3312.7174960513184,0.25058923146473167,1.5727049095438517,True
7.727838623416979,9985.58808735854,3289.5567181150395,0.2477981797048795,1.9149443439357892,True
7.482190036898222,9955.617958272702,3295.370193783177,0.24868863785618156,1.8607356484573119,True
6.263601000739962,10087.134547962325,3291.389392752488,0.2460203687146543,1.5409734276835232,True
6.114604890048779,10044.20426110084,3301.882355382585,0.24740453514699287,1.5127809804300476,True
6.915672501040233,9940.522755676811,3283.0924252596437,0.24827495207155184,1.716988258738313,True
8.238969491805214,9991.267604434424,3331.0195971105113,0.25003361260101237,2.0600193061455845,True
7.068713367935196,9905.379042644943,3294.490917019489,0.24958510402652798,1.7642455612698147,True
7.763383638821912,10052.656895663113,3298.8627284335953,0.24707769761876663,1.9181589552113205,True
7.121865573928636,10080.185905734024,3304.5714117525204,0.2468906483224209,1.7583220088123712,True
6.221207366819181,9932.3953656472,3323.99207986222,0.2507464491005215,1.5599456563479153,True
7.049801951939057,9924.140112309718,3321.031711276374,0.2507352683309482,1.767633984099482,True
7.350733437898254,9903.847305225307,3310.7116533312164,0.25053516078094357,1.841617183721697,True
6.0740731035729185,10049.898802702395,3306.4231657168993,0.24755491620633718,1.5036666581861602,True
7.752262897585088,10040.378936110788,3317.5095413888394,0.24835583460491814,1.9253197220064855,True
8.101955197784715,10098.350990280536,3279.141214362624,0.24512376192785035,1.9859817370518902,True
7.85502217078101,10028.576444004215,3293.7689629069005,0.24723641838607643,1.94204754784712,True
7.906479889785776,10004.61008557627,3310.651391011917,0.2486358526892568,1.9658343691673477,True
6.969120140719868,9955.449750901256,3278.97623588103,0.2477611223301914,1.726677027718696,True
7.9444407577336875,10079.393513967565,3311.632267699893,0.24730235918398227,1.9646789417849246,True
7.200168823214632,9976.278963250707,3324.5868399212222,0.24995266391819324,1.7997013780232198,True
6.369916236293017,10094.22816473533,3287.924783529446,0.24569475451674472,1.5650550059682393,True
6.883854589764217,10015.965551399104,3330.6046981013537,0.24954760929880196,1.7178494556362456,True
7.514110603448827,10057.172998745295,3297.5120711834493,0.2469179957383333,1.8553691299597428,True
7.7561555570613185,10089.668101727837,3297.3311279727973,0.24630845728722237,1.9104067097394901,True
7.762971362895724,10010.858978601747,3270.5272396704213,0.24624893711553386,1.9116234469713995,True
7.7157004016903485,9943.19698527143,3278.0549057134112,0.24793831421883844,1.9130177506127195,True
7.784483698536546,9945.8785336115,3328.712310204598,0.25075818527056615,1.9520230055133292,True
7.858125400451527,10010.495394029593,3298.728944940451,0.247852832060364,1.9476586351873928,True
7.3679040478324564,9905.549815835035,3326.640954598092,0.2514051537128195,1.8523290496866238,True
7.006617392874012,9961.340021188238,3278.0676098267463,0.24759926585744357,1.7348333226196007,True
6.073052014052213,10081.350153429805,3300.1457293649537,0.2466200907783495,1.4977366390071951,True
6.814287432288804,9997.791417205037,3281.579184149396,0.24711857833191964,1.6839370226122763,True
7.457290717822767,9976.301596053514,3324.561884350969,0.2499508313312805,1.863956014398842,True
6.10369984424142,10063.856315006116,3314.627349990526,0.24775807430724683,1.5122409195586966,True
7.1100548996954505,9925.932915525345,3273.4141835282257,0.24799818952885466,1.7632807425752342,True
8.027914068172693,9902.321188258573,3286.949856106328,0.24921391372199245,2.000667883953159,True
7.278712028173663,10036.414009001726,3280.453258593066,0.24633821098267658,1.7930248992783895,True
6.510090210580843,9944.705664643627,3307.946710641324,0.24960638949606484,1.6249601127567608,True
6.054564096136413,9951.06898910902,3325.692745974983,0.2504897513666152,1.5166062550744455,True
6.263761464204426,10027.349618213508,3271.367278186836,0.24599119626889115,1.540830175722628,True
6.665555448677504,9994.584050686868,3303.338172907979,0.24841009876315717,1.6557912873172793,True
7.577986522662525,10063.801403162774,3291.4546654195224,0.24645387917065384,1.8676241748131133,True
8.345594109673087,10045.217411347787,3272.544157320789,0.2457277929513163,2.0507444214374733,True
6.090426683379509,10050.510356374049,3284.783583578439,0.24632254814700713,1.5002094199525662,True
6.64971904099153,9999.296373304162,3312.030439490588,0.24881294600227896,1.6545361846765518,True
7.850062321527925,9936.370193046612,3296.2830757050374,0.24910220261639215,1.955467814968555,True
7.3890338867543015,10034.653671674529,3288.7247501962183,0.24683865053308646,1.8238991533496784,True
7.525540559917558,9986.658311875035,3331.325824921527,0.25013739246897965,1.882419092577323,True
7.831351272256949,10068.927060106978,3313.342172118567,0.24759195280123203,1.9389795545705109,True
7.289364343146252,10044.956874361002,3292.913811920498,0.24688452072843858,1.7996312222726318,True
6.225126883735732,9960.69648655097,3311.2979940225423,0.2494951304319299,1.5531388438129596,True
6.685998665242406,9938.42362778004,3306.4081087143672,0.24963760767182802,1.6690767116881495,True
8.063289743001965,9983.245885565691,3315.908346572495,0.249332272465824,2.01043835517305,True
8.260150606387512,10085.715191254325,3300.987815522083,0.24658706582577566,2.036846301308098,True
6.061191483609825,10096.310589603321,3305.1551170034913,0.2466263906771091,1.4948497788055233,True
6.055665811569182,9999.200290838264,3327.4813252608474,0.24968566227628114,1.5120129286854846,True
6.928637106599855,10010.755772967554,3294.2088765280346,0.24759245614778264,1.7154782789797243,True
7.987854861218251,9924.650557927582,3287.816733811873,0.24884199606438712,1.9877137479381675,True
6.627611441298227,9926.514657266387,3324.5261928206924,0.2508879287621278,1.6627877071474928,True
6.890036771002406,10067.833838816588,3311.575701792483,0.24751284365286946,1.7053725940636402,True
7.131260951475283,9976.94672523562,3326.0638910801686,0.2500233959823229,1.7829820807239816,True
6.997285003662958,9934.942093024209,3292.2739248306657,0.24890150129751873,1.741634742418324,True
8.399993062866898,9922.164785303901,3301.9675948447903,0.24969256960868863,2.0974158525623943,True
7.96061924070268,9908.976653210886,3325.001030334158,0.25124729010752533,2.0000840118043746,True
6.794222018992631,9911.424778799621,3305.933254950149,0.25012057980941704,1.6993747507443449,True
7.665096452405995,9949.698290412212,3282.4983012149683,0.24806903967040556,1.9014731159293876,True
7.03513106262797,9982.773648321896,3327.1743681505704,0.24997651110529062,1.7586175182041959,True
6.856576414305309,9970.663977212269,3276.3934974056892,0.2473299073159022,1.695836409054533,True
6.150994786224342,10030.884206097047,3310.2580241123555,0.24812403368406316,1.5262096375276255,True
7.657590816525299,10047.675802899923,3304.549456079215,0.24749054123820768,1.8951812957625749,True
6.306585574373768,10080.102500980274,3300.9323315713846,0.24668737305288985,1.5557550282755153,True
7.201536965225435,9958.0114102358,3318.0651155097903,0.24992814022088852,1.7998667404507744,True
7.634639120976141,9978.843656317327,3277.9382799423247,0.2472650071263963,1.8877790966556294,True
8.316642259869722,9918.94150901782,3302.650037303116,0.2497921695533029,2.077432113491542,True
6.446855098847352,10039.162828749875,3271.2297539725696,0.24576508421087365,1.5844118862635195,True
7.230078087170249,10030.201482641924,3276.227674577079,0.24621388923110601,1.7801456452867825,True
6.335850259802267,10035.47434681217,3291.753744800054,0.2469946280030871,1.5649209780031237,True
7.900697071635248,9909.9442019109,3298.0554930782378,0.24970136048151614,1.972814807539652,True
6.0235756023394265,9930.165066341995,3268.349182534305,0.2476300832733932,1.4916185280108918,True
6.188514036872632,9962.996074181225,3274.072367464613,0.24734119808309532,1.5306744762341296,True
6.9518125725408915,9916.553130217077,3270.4187027703783,0.248003767975705,1.7240757122510202,True
7.8971212992851845,9924.249626773946,3327.126130272471,0.25107778930072766,1.9827917576642142,True
7.236464723720457,10019.666865725501,3312.6760673444514,0.2484691613450467,1.798038321005837,True
7.279901869189774,9925.077629469044,3302.253000911664,0.2496537731752925,1.8174549699890918,True
7.656300029817571,10092.999984323806,3318.3479507212014,0.2474283693774041,1.894385831841932,True
7.071189796419451,10077.98905555031,3287.6704876871413,0.24597891911369132,1.7393636229710194,True
7.222889154599313,9928.469760282305,3283.7846155988204,0.24854082597693133,1.7951828364239326,True
6.4051730740131045,10059.81615724522,3281.1632423154083,0.24594620410128734,1.575328004165297,True
7.8201858962180175,10014.004942018826,3283.7836362167204,0.24694208491111672,1.9311330096045871,True
7.874984870916286,10064.093137777212,3321.4084560880246,0.24813477722868996,1.9540576166241164,True
6.5724814863754215,9961.443632603668,3301.145636293755,0.24890657241685007,1.6359338390469103,True
6.696864679854959,10056.339325562092,3331.5467841089385,0.24884785819191596,1.6665004321829975,True
6.528710336914948,10094.685297736543,3295.629218347474,0.24612037412481008,1.6068486306740217,True
6.376051628251128,10045.69844519301,3282.28735420119,0.24627032198296464,1.5702322874694112,True
6.25006066388227,10009.090147857309,3329.6533887649643,0.24962271593446664,1.5601571176734679,True
6.567520851574556,9918.047303689305,3274.4308509037137,0.2482043792328514,1.6300874360638702,True
8.05019781625296,9950.716510620761,3302.0956937797514,0.2491618867641776,2.0058024767224496,True
6.4180373350087505,9988.859597423107,3321.85236075416,0.24956233529743105,1.6017003853508847,True
